ID,nest_key,location,site,nest,species,exp_year,attempt_num,clutch_init_doy,ci_last_checked,clutch_comp_doy,cc_last_checked,clutch_size,egg_loss_num,egg_loss_reason,egg_loss_doy,incubation_failure,inc_fail_doy,eggs_swapped,hatch_doy,hd_last_checked,brood_size_hatching,day6_brood_mass,brood_size_day6,chick_loss_incid1_doy,chick_loss1_num_lost,chick_loss1_reason,chick_loss_incid2_doy,chick_loss2_num_lost,chick_loss2_reason,chick_loss_incid3_doy,chick_loss3_num_lost,chick_loss3_reason,chick_loss_incid4_doy,chick_loss4_num_lost,chick_loss4_reason,chick_abandon_female,chick_abandon_male,nest_fate_doy,nest_fate,nf_last_checked,num_fledged,nest_experiment,nest_treatment,female_id,male_id,fecal_sample_nb,nest_notes
,Unit_1_121_2022_131,Ithaca,Unit_1,121,TRES,2022,1,131,2,135,2,5,,,,No,,,149,1,4,,,,,,,,,,,,,,,,,173,Fledged,12,3,NSF_Carryover,Control,240150383,,,got pendant All fledged 6/22
,Unit_1_123_2022_139,Ithaca,Unit_1,123,TRES,2022,1,139,2,144,2,6,,,,No,,,158,1,6,,,,,,,,,,,,,,,,,182,Fledged,12,4,NSF_Carryover,Cort,288134707,288135346,,"Fledged 7/1, dead is 288138905 (should be 965?)"
,Unit_1_130_2022_133,Ithaca,Unit_1,130,TRES,2022,1,133,2,137,2,5,,,,No,,,150,1,5,,,,,,,,,,,,,,,,,174,Fledged,12,4,NSF_Carryover,Control,288134801,288135087,,"no hobo Fledged 6/22, dead is 288138116"
,Unit_1_134_2022_131,Ithaca,Unit_1,134,TRES,2022,1,131,2,135,2,5,,,,No,,,148,1,5,,,,,,,,,,,,,,,,,173,Fledged,12,5,NSF_Carryover,Cold,281128558,272106615,,All fledged 6/22
,Unit_1_301_2022_133,Ithaca,Unit_1,301,TRES,2022,1,133,2,138,2,6,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,5,,Control,288134702,,,"Fledged 6/26, dead in nest is 288138197"
,Unit_1_303_2022_156,Ithaca,Unit_1,303,TRES,2022,2,156,2,159,2,4,,,,No,,,173,1,,,,,,,,,,,,,,,,,,,Fledged,,4,,Control,278172095,281174321,,second attempt in the same box
,Unit_1_303_2022_128,Ithaca,Unit_1,303,TRES,2022,1,128,2,133,2,6,,,,No,,,147,1,1,,,,,,,,,,,,,,,,,,Predation,,0,,Control,278172095,281174321,,seems to have been predation on hatching day one nestling was dead in water under box predation?
,Unit_1_305_2022_143,Ithaca,Unit_1,305,TRES,2022,1,143,2,147,2,5,,,,No,,,162,1,5,,,,,,,,,,,,,,,,,,Died,,0,,Control,288134712,,,nestlings dead before 6/23 banding notes unclear could have hatched 1-2 days earlier?
,Unit_1_306_2022_131,Ithaca,Unit_1,306,TRES,2022,1,131,2,136,2,6,,,,No,,,149,1,6,,,,,,,,,,,,,,,,,173,Fledged,12,6,,Control,240150379,,,All fledged 6/22
,Unit_1_312_2022_131,Ithaca,Unit_1,312,TRES,2022,1,131,2,138,2,5,,,,No,,,153,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,5,,Control,281128703,,,All fledged 6/26
,Unit_1_313_2022_143,Ithaca,Unit_1,313,TRES,2022,1,143,2,146,2,4,,,,No,,,162,1,3,,,,,,,,,,,,,,,,,,Died,,0,,Control,288134708,,,on hatch day 6/8 one hatchling dead in the water next to box nestlings dead before 6/23 banding notes unclear could have hatched 1-2 days earlier?
,Unit_1_314_2022_134,Ithaca,Unit_1,314,TRES,2022,1,134,2,140,2,7,,,,No,,,153,1,7,,,,,,,,,,,,,,,,,177,Fledged,12,5,,Control,240150396,,,"Fledged 6/26, dead are  288138949 and 956 (no 956 in this nest, probably 950??)"
,Unit_1_315_2022_135,Ithaca,Unit_1,315,TRES,2022,1,135,2,140,2,6,,,,No,,,153,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,5,,Control,281128473,,,All fledged 6/26
,Unit_1_317_2022_130,Ithaca,Unit_1,317,TRES,2022,1,130,2,134,2,5,,,,No,,,147,1,5,,,,,,,,,,,,,,,,,172,Fledged,12,5,,Control,281174392,,,All fledged 6/21
,Unit_1_318_2022_127,Ithaca,Unit_1,318,TRES,2022,1,127,2,132,2,6,,,,No,,,145,1,6,,,,,,,,,,,,,,,,,169,Fledged,12,6,,Control,281174902,,,All fledged 6/18 male has band and pit tag
,Unit_1_320_2022_130,Ithaca,Unit_1,320,TRES,2022,1,130,2,135,2,6,,,,No,,,148,1,6,,,,,,,,,,,,,,,,,172,Fledged,12,6,,Control,272108367,,,All fledged 6/21
,Unit_1_324_2022_132,Ithaca,Unit_1,324,TRES,2022,1,132,2,136,2,5,,,,No,,,150,1,3,,,,,,,,,,,,,,,,,174,Predation,,0,,Control,281174085,,,Nestlings gone sometime around 6/2
,Unit_1_330_2022_134,Ithaca,Unit_1,330,TRES,2022,1,134,2,138,2,5,,,,No,,,153,1,5,,,,,,,,,,,,,,,,,177,Died,,0,,Control,288135084,,,"Died, dead in nest = 2 small unbanded plus 288138818, 819, and 820 did any fledge?"
,Unit_1_335_2022_130,Ithaca,Unit_1,335,TRES,2022,1,130,2,136,2,7,,,,No,,,149,1,6,,,,,,,,,,,,,,,,,173,Died,,0,,Control,272108247,,,Nestlings dead when going for banding on 6/10
,Unit_1_338_2022_133,Ithaca,Unit_1,338,TRES,2022,1,133,2,137,2,5,,,,No,,,151,1,3,,,,,,,,,,,,,,,,,175,Fledged,12,3,,Control,281178004,,,All fledgd 6/24
,Unit_1_340_2022_138,Ithaca,Unit_1,340,TRES,2022,1,138,2,142,2,5,,,,No,,,156,1,4,,,,,,,,,,,,,,,,,167,Died,,0,,Control,288134706,,,All nestlings dead on 6/16
,Unit_1_343_2022_132,Ithaca,Unit_1,343,TRES,2022,1,132,2,137,2,6,,,,No,,,152,1,7,,,,,,,,,,,,,,,,,177,Fledged,12,6,,Control,281128805,,,All fledged 6/26
,Unit_1_345_2022_134,Ithaca,Unit_1,345,TRES,2022,1,134,2,139,2,6,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,6,,Control,281128468,,,All fledged 6/26
,Unit_1_349_2022_131,Ithaca,Unit_1,349,TRES,2022,1,131,2,137,2,7,,,,No,,,151,1,7,,,,,,,,,,,,,,,,,175,Fledged,12,4,,Control,281174087,,,"Fledged, dead in nest on 6/24 are 288135123, 124, and 128"
,Unit_1_351_2022_130,Ithaca,Unit_1,351,TRES,2022,1,130,2,136,2,7,,,,No,,,150,1,7,,,,,,,,,,,,,,,,,174,Fledged,12,7,,Control,272108248,,,All fledged 6/23
,Unit_1_355_2022_131,Ithaca,Unit_1,355,TRES,2022,1,131,2,136,2,6,,,,No,,,149,1,6,,,,,,,,,,,,,,,,,173,Fledged,12,6,,Control,281174003,,,All fledged 6/22
,Unit_1_358_2022_129,Ithaca,Unit_1,358,TRES,2022,1,129,2,134,2,6,,,,No,,,147,1,6,,,,,,,,,,,,,,,,,172,Fledged,12,6,,Control,281174988,,,All fledged 6/21
,Unit_1_360_2022_132,Ithaca,Unit_1,360,TRES,2022,1,132,2,136,2,5,,,,No,,,150,1,4,,,,,,,,,,,,,,,,,174,Fledged,12,4,,Control,272108123,,,All fledged 6/23
,Unit_1_364_2022_130,Ithaca,Unit_1,364,TRES,2022,1,130,2,135,2,6,,,,No,,,148,1,6,,,,,,,,,,,,,,,,,174,Fledged,12,4,,Control,281128557,,,Fledged 6/23 but 2 dead are 288134840 and 841
,Unit_1_365_2022_131,Ithaca,Unit_1,365,TRES,2022,1,131,2,135,2,5,,,,No,,,148,1,5,,,,,,,,,,,,,,,,,172,Fledged,12,5,,Control,288134802,,,All fledged 6/21
,Unit_1_366_2022_132,Ithaca,Unit_1,366,TRES,2022,1,132,2,137,2,6,,,,No,,,151,1,5,,,,,,,,,,,,,,,,,,Died,,0,,Control,281128463,,,Nestlings dead when visiting to band on 6/12
,Unit_1_368_2022_133,Ithaca,Unit_1,368,TRES,2022,1,133,2,138,2,5,,,,No,,,152,1,3,,,,,,,,,,,,,,,,,177,Fledged,12,3,,Control,281174001,,,All fledged 6/26
,Unit_1_371_2022_134,Ithaca,Unit_1,371,TRES,2022,1,134,2,138,2,5,,,,No,,,152,1,5,,,,,,,,,,,,,,,,,177,Fledged,12,4,,Control,232146953,,,"Fledged 6/26, dead in nest is 288138200"
,Unit_1_376_2022_137,Ithaca,Unit_1,376,TRES,2022,1,137,2,140,2,4,,,,No,,,154,1,3,,,,,,,,,,,,,,,,,178,Fledged,12,3,,Control,281135082,,,All fledged 6/27
,Unit_1_381_2022_128,Ithaca,Unit_1,381,TRES,2022,1,128,2,133,2,6,,,,No,,,146,1,6,,,,,,,,,,,,,,,,,170,Fledged,12,6,,Control,281174008,,,All fledged 6/19
,Unit_1_391_2022_133,Ithaca,Unit_1,391,TRES,2022,1,133,2,137,2,5,,,,No,,,151,1,5,,,,,,,,,,,,,,,,,175,Fledged,12,4,,Control,281174086,,,Fledged 6/24 dead in nest is 288138171
,Unit_1_397_2022_147,Ithaca,Unit_1,397,TRES,2022,1,147,2,150,2,4,,,,No,,,165,1,1,,,,,,,,,,,,,,,,,159,Died,,0,,Control,288134932,,,"Dead at nest is 288135134, was the only nestling?"
,Unit_1_423_2022_132,Ithaca,Unit_1,423,TRES,2022,1,132,2,136,2,5,,,,No,,,150,1,5,,,,,,,,,,,,,,,,,174,Fledged,12,5,,Control,281174082,,,All fledged 6/23
,Unit_1_428_2022_130,Ithaca,Unit_1,428,TRES,2022,1,130,2,135,2,6,,,,No,,,148,1,5,,,,,,,,,,,,,,,,,172,Fledged,12,5,,Control,281174992,,,All fledged 6/21
,Unit_1_429_2022_131,Ithaca,Unit_1,429,TRES,2022,1,131,2,136,2,6,,,,No,,,149,1,6,,,,,,,,,,,,,,,,,173,Fledged,12,5,,Control,240150394,,,"Fledged 6/22, dead is 288134763"
,Unit_1_430_2022_140,Ithaca,Unit_1,430,TRES,2022,1,140,2,144,2,5,,,,No,,,158,1,5,,,,,,,,,,,,,,,,,,Died,,0,,Control,281174759,,,Nestlings dead on 6/19
,Unit_1_431_2022_132,Ithaca,Unit_1,431,TRES,2022,1,132,2,137,2,6,,,,No,,,150,1,5,,,,,,,,,,,,,,,,,174,Fledged,12,5,,Control,281174987,,,All fledged 6/23
,Unit_1_432_2022_131,Ithaca,Unit_1,432,TRES,2022,1,131,2,136,2,6,,,,No,,,150,1,5,,,,,,,,,,,,,,,,,174,Fledged,12,5,,Control,240150385,,,All fledged 6/23
,Unit_1_434_2022_134,Ithaca,Unit_1,434,TRES,2022,1,134,2,139,2,6,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,5,,Control,288135085,,,"Fledged 6/26, dead is 288138216"
,Unit_1_435_2022_127,Ithaca,Unit_1,435,TRES,2022,1,127,2,132,2,6,,,,No,,,145,1,6,,,,,,,,,,,,,,,,,169,Fledged,12,3,,Control,281128701,281174907,,two dead nestlings on 6/18 are 288135093 and 094
,Unit_1_437_2022_133,Ithaca,Unit_1,437,TRES,2022,1,133,2,139,2,7,,,,No,,,153,1,7,,,,,,,,,,,,,,,,,177,Fledged,12,6,,Control,288128470,,,Fledged 6/26 dead is 288138822
,Unit_2_2_2022_133,Ithaca,Unit_2,2,TRES,2022,1,133,2,138,2,6,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,177,Died,,0,NSF_Carryover,Cort,288134805,288134716,,"Adult female found eaten on ground near box on day 12 banding day, 288134805; nestlings gone 2 days later"
,Unit_2_3_2022_132,Ithaca,Unit_2,3,TRES,2022,1,132,2,136,2,5,,,,Yes,142,,,,0,,,,,,,,,,,,,,,,,,Died,,0,NSF_Carryover,,288134983,,,"eggs listed as cold for several days after capture, may be abandoned"
,Unit_2_6_2022_134,Ithaca,Unit_2,6,TRES,2022,1,134,2,139,2,6,,,,No,,,153,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,5,NSF_Carryover,Cold,278171875,281175000,,All fledged 6/26 Nestling 2881-38188 found dead on ground on 6/21 but not from this nest
,Unit_2_8_2022_132,Ithaca,Unit_2,8,TRES,2022,1,132,2,136,2,5,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,,Died,,0,NSF_Carryover,Control,272108249,,,no hobo Nestlings abandoned and dead before 6/6
,Unit_2_10_2022_135,Ithaca,Unit_2,10,TRES,2022,1,135,2,139,2,5,,,,No,,,153,1,5,,,,,,,,,,,,,,,,,177,Died,,0,NSF_Carryover,Control,288138011,,,Failed Nestlings dead sometime before banding day
,Unit_2_12_2022_131,Ithaca,Unit_2,12,TRES,2022,1,131,2,136,2,6,,,,No,,,150,1,6,,,,,,,,,,,,,,,,,174,Fledged,12,5,NSF_Carryover,Cort,281174079,288134713,,no hobo All fledged 6/23 except 1 unbanded but think that was one dead before day 12 visit
,Unit_2_14_2022_129,Ithaca,Unit_2,14,TRES,2022,1,129,2,134,2,6,,,,No,,,148,1,6,,,,,,,,,,,,,,,,,172,Fledged,12,4,NSF_Carryover,Cort,272108365,272107816,,2 dead 6/21 others fledged; dead are 288134816 and 812
,Unit_2_16_2022_132,Ithaca,Unit_2,16,TRES,2022,1,132,2,137,2,6,,,,No,,,151,1,6,,,,,,,,,,,,,,,,,175,Fledged,12,4,NSF_Carryover,Cold,281128469,288138015,,"no hobo Fledged 6/24, dead are 288135102 and 104"
,Unit_2_18_2022_129,Ithaca,Unit_2,18,TRES,2022,1,129,2,134,2,6,,,,Yes,140,,,,0,,,,,,,,,,,,,,,,,,Died,,0,NSF_Carryover,,281174188,,,abandoned on 5/22
,Unit_2_19_2022_147,Ithaca,Unit_2,19,TRES,2022,1,147,2,151,2,5,,,,No,,,165,1,4,,,,,,,,,,,,,,,,,,Fledged,12,3,,Control,281174188,,,"Fledged 7/5, dead is 288138968"
,Unit_2_20_2022_132,Ithaca,Unit_2,20,TRES,2022,1,132,2,137,2,6,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,6,NSF_Carryover,Control,288138005,,,no hobo All fledged 6/26
,Unit_2_21_2022_131,Ithaca,Unit_2,21,TRES,2022,1,131,2,135,2,5,,,,Yes,158,,,,1,,,,,,,,,,,,,,,,,,Died,,0,NSF_Carryover,Cold,281174076,,,abandoned but not clear exactly when
,Unit_2_22_2022_133,Ithaca,Unit_2,22,TRES,2022,1,133,2,138,2,6,,,,No,,,153,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,4,NSF_Carryover,Cort,288134803,,,"Fledged 6/26, 2 dead are 288138933 and 935"
,Unit_2_23_2022_0,Ithaca,Unit_2,23,TRES,2022,2,0,,,,3,,,,Yes,,,,,0,,,,,,,,,,,,,,,,,,Died,,0,,Control,281128492,,,"found complete clutch  nest found complete, dates uncertain, eggs cold and abandoned before hatching"
,Unit_2_23_2022_129,Ithaca,Unit_2,23,TRES,2022,1,129,2,134,2,6,,,,Yes,142,,,,0,,,,,,,,,,,,,,,,,,Died,,0,NSF_Carryover,Control,288134701,,,got pendant; eggs listed as cold for several days after capture may be abandoned abandoned probably around 5/22
,Unit_2_24_2022_152,Ithaca,Unit_2,24,TRES,2022,1,152,2,155,2,3,,,,No,,,170,1,,,,,,,,,,,,,,,,,,,Fledged,12,1,,Control,288135208,,,
,Unit_2_25_2022_129,Ithaca,Unit_2,25,TRES,2022,1,129,2,134,2,6,,,,No,,,148,1,6,,,,,,,,,,,,,,,,,172,Fledged,12,6,NSF_Carryover,Cort,272107361,288134711,,All fledged 6/21
,Unit_2_27_2022_131,Ithaca,Unit_2,27,TRES,2022,1,131,2,135,2,5,,,,No,,,148,1,5,,,,,,,,,,,,,,,,,172,Fledged,12,4,NSF_Carryover,Control,281174075,281134710,,All fledged 6/21 Fledging dead on ground on 6/21 288134807 is it from this nest?
,Unit_2_30_2022_133,Ithaca,Unit_2,30,TRES,2022,1,133,2,138,2,5,,,,No,,,152,1,5,,,,,,,,,,,,,,,,,177,Fledged,12,5,NSF_Carryover,Cort,288134804,278172168,,All fledged 6/26
,Unit_2_32_2022_131,Ithaca,Unit_2,32,TRES,2022,1,131,2,136,2,6,,,,No,,,149,1,5,,,,,,,,,,,,,,,,,173,Fledged,12,5,NSF_Carryover,Cold,281174525,281128591,,All fledged 6/22
,Unit_2_34_2022_133,Ithaca,Unit_2,34,TRES,2022,1,133,2,137,2,5,,,,No,,,151,1,5,,,,,,,,,,,,,,,,,175,Fledged,12,5,NSF_Carryover,Control,288138007,288138016,,no hobo All fledged 6/24 not prioritiized for metabolic chamber because too many birds this day
,Unit_2_36_2022_130,Ithaca,Unit_2,36,TRES,2022,1,130,2,135,2,6,,,,No,,,149,1,6,,,,,,,,,,,,,,,,,173,Fledged,12,6,NSF_Carryover,Control,281174509,281128516,,"All fledged 6/22 not run in metabolic chamber because they were dying/abandoned, but then listed as all fledged on day 24…not totally clear if they lived? Check rfid records for feeding"
,Unit_2_37_2022_128,Ithaca,Unit_2,37,TRES,2022,1,128,2,133,2,6,,,,No,,,147,1,5,,,,,,,,,,,,,,,,,172,Fledged,12,5,NSF_Carryover,Cort,278171877,281128516,,All fledged on 6/21
,Unit_2_38_2022_132,Ithaca,Unit_2,38,TRES,2022,1,132,2,136,2,5,,,,No,,,149,1,5,,,,,,,,,,,,,,,,,173,Fledged,12,5,,,281174601,,,COLD CARRYOVER EXCLUDE  All fledged 6/22
,Unit_2_41_2022_141,Ithaca,Unit_2,41,TRES,2022,1,141,2,146,2,6,,,,No,,,160,1,6,,,,,,,,,,,,,,,,,,Died,,0,,Control,288134709,288134709,,Nestlings dead on 6/21
,Unit_2_45_2022_134,Ithaca,Unit_2,45,TRES,2022,1,134,2,139,2,6,,,,No,,,153,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,6,NSF_Carryover,Cold,281174503,288135204,,All fledged 6/26
,Unit_2_47_2022_134,Ithaca,Unit_2,47,TRES,2022,1,134,2,138,2,5,,,,Yes,144,,,,0,,,,,,,,,,,,,,,,,,Predation,12,0,,,,,,seems to be predation by 5/24 predation
,Unit_2_49_2022_145,Ithaca,Unit_2,49,TRES,2022,1,145,2,148,2,4,,,,Yes,154,,,,0,,,,,,,,,,,,,,,,,,Died,,0,,Control,,,,taken over and eggs punctured by bluebirds
,Unit_2_52_2022_132,Ithaca,Unit_2,52,TRES,2022,1,132,2,136,2,5,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,5,NSF_Carryover,Cold,281174122,272108158,,"Fledged 6/26, dead is 288138912 Nestling found dead outside nest on 6/23 is 288138915 not sure what nest it is from"
,Unit_2_56_2022_136,Ithaca,Unit_2,56,TRES,2022,1,136,2,140,2,5,,,,No,,,154,1,5,,,,,,,,,,,,,,,,,178,Fledged,12,5,NSF_Carryover,Cort,240150392,288135206,,All fledged 6/27
,Unit_2_57_2022_133,Ithaca,Unit_2,57,TRES,2022,1,133,2,138,2,6,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,6,NSF_Carryover,Control,288135025,288134989,,All lfedged 6/26
,Unit_2_60_2022_133,Ithaca,Unit_2,60,TRES,2022,1,133,2,137,2,5,,,,No,,,150,1,5,,,,,,,,,,,,,,,,,174,Fledged,12,2,NSF_Carryover,Cort,288138006,272108254,,"Fledged? 6/23 but 3 dead in nest are 288134879, 880, and 882"
,Unit_2_61_2022_132,Ithaca,Unit_2,61,TRES,2022,1,132,2,135,2,4,,,,No,,,149,1,3,,,,,,,,,,,,,,,,,173,Fledged,12,3,NSF_Carryover,Cold,281174077,288135201,,All fledged 6/22
,Unit_2_63_2022_131,Ithaca,Unit_2,63,TRES,2022,1,131,2,136,2,6,,,,No,,,149,1,5,,,,,,,,,,,,,,,,,173,Fledged,12,2,NSF_Carryover,Control,281174078,288135202,,"no hobo Fledged 6/22, 2 dead in nest are 288134854 and 851. Changed the number fledged from 3 to 2 after Sarah Knutie's students found an additional dead nestling in the nest with the band number 288134852."
,Unit_2_64_2022_130,Ithaca,Unit_2,64,TRES,2022,1,130,2,134,2,5,,,,No,,,148,1,4,,,,,,,,,,,,,,,,,172,Fledged,12,2,NSF_Carryover,Cort,281128555,,,1 dead 6/21 others fledged; dead is 288134817
,Unit_2_66_2022_127,Ithaca,Unit_2,66,TRES,2022,1,127,2,133,2,6,,,,No,,,147,1,5,,,,,,,,,,,,,,,,,,Died,,0,NSF_Carryover,Cort,288138001,,,Nestlings dead by around 6/4
,Unit_2_68_2022_129,Ithaca,Unit_2,68,TRES,2022,1,129,2,134,2,6,,,,No,,,148,1,5,,,,,,,,,,,,,,,,,,Died,,0,,,281174002,,,"COLD CARRYOVER EXCLUDE  5 dead in nest 6/21 are 288134828, 827, 829, 830, 831"
,Unit_2_69_2022_130,Ithaca,Unit_2,69,TRES,2022,1,130,2,135,2,6,,,,No,,,148,1,6,,,,,,,,,,,,,,,,,172,Fledged,12,6,NSF_Carryover,Cold,281174669,288135344,,All fledged 6/21
,Unit_2_70_2022_133,Ithaca,Unit_2,70,TRES,2022,1,133,2,138,2,6,,,,No,,,151,1,6,,,,,,,,,,,,,,,,,175,Fledged,12,5,NSF_Carryover,Cort,288138008,281174301,,"Fledged 6/24, dead is 288135117 not prioritiized for metabolic chamber because too many birds this day"
,Unit_2_72_2022_132,Ithaca,Unit_2,72,TRES,2022,1,132,2,137,2,6,,,,No,,,150,1,6,,,,,,,,,,,,,,,,,174,Fledged,12,6,NSF_Carryover,Cold,281174508,281174347,,no hobo All fledged 6/23
,Unit_2_74_2022_131,Ithaca,Unit_2,74,TRES,2022,1,131,2,135,2,5,,,,No,,,148,1,4,,,,,,,,,,,,,,,,,172,Fledged,12,4,NSF_Carryover,Control,281174990,281174450,,All fledged 6/21
,Unit_2_77_2022_131,Ithaca,Unit_2,77,TRES,2022,1,131,2,136,2,6,,,,No,,,149,1,5,,,,,,,,,,,,,,,,,173,Fledged,12,5,NSF_Carryover,,281174717,,,COLD CARRYOVER EXCLUDE  All fledged 6/22
,Unit_2_80_2022_137,Ithaca,Unit_2,80,TRES,2022,1,137,2,141,2,5,,,,No,,,156,1,5,,,,,,,,,,,,,,,,,180,Fledged,12,5,NSF_Carryover,Cold,288138012,288135207,,All fledged 6/29
,Unit_2_81_2022_133,Ithaca,Unit_2,81,TRES,2022,1,133,2,136,2,5,,,,No,,,151,1,4,,,,,,,,,,,,,,,,,175,Fledged,12,4,NSF_Carryover,Control,288138002,288135203,,no hobo All fledged 6/24
,Unit_2_82_2022_131,Ithaca,Unit_2,82,TRES,2022,1,131,2,135,2,5,,,,No,,,149,1,4,,,,,,,,,,,,,,,,,173,Fledged,12,4,,,281174157,,,COLD CARRYOVER EXCLUDE  All fledged 6/22
,Unit_2_83_2022_134,Ithaca,Unit_2,83,TRES,2022,1,134,2,139,2,6,,,,No,,,154,1,6,,,,,,,,,,,,,,,,,178,Fledged,12,6,NSF_Carryover,Cort,281128602,272108255,,All fledged 6/27
,Unit_2_85_2022_133,Ithaca,Unit_2,85,TRES,2022,1,133,2,138,2,6,,,,Yes,138,,,,0,,,,,,,,,,,,,,,,,,Died,,0,,,,,,abandoned and cold before 5/24 abandoned
,Unit_2_86_2022_150,Ithaca,Unit_2,86,TRES,2022,1,150,2,154,2,5,,,,No,,,168,1,2,,,,,,,,,,,,,,,,,162,Fledged,12,5,,Control,288138967,,,All fledged 7/11
,Unit_2_89_2022_147,Ithaca,Unit_2,89,TRES,2022,1,147,2,151,2,4,,,,Yes,168,,,,0,,,,,,,,,,,,,,,,,,Died,,0,,Control,288138017,,,nest empty on 6/13 at hatch check
,Unit_2_90_2022_136,Ithaca,Unit_2,90,TRES,2022,1,136,2,140,2,5,,,,No,,,154,1,5,,,,,,,,,,,,,,,,,178,Fledged,12,2,NSF_Carryover,Cold,281174040,288135205,,"Fledged 6/27, dead are 288138228, 225, and 227"
,Unit_2_91_2022_139,Ithaca,Unit_2,91,TRES,2022,1,139,2,143,2,5,,,,No,,,157,1,4,,,,,,,,,,,,,,,,,181,Died,,0,NSF_Carryover,Control,288138014,288135345,,"Four dead on 6/30 are 288138241, 242, 243, and 244, is that all of them?"
,Unit_2_92_2022_131,Ithaca,Unit_2,92,TRES,2022,1,131,2,136,2,6,,,,No,,,150,1,5,,,,,,,,,,,,,,,,,174,Fledged,12,4,NSF_Carryover,Cort,281174405,288134714,,Fledged 6/23 one dead in nest is 288134775 not prioritized for metabolic chamber because too many birds this day
,Unit_2_93_2022_133,Ithaca,Unit_2,93,TRES,2022,1,133,2,138,2,6,,,,No,,,152,1,6,,,,,,,,,,,,,,,,,177,Fledged,12,4,NSF_Carryover,Cold,281174511,281174744,,"Fledged 6/26, dead is 288138185 and 181"
,Unit_2_97_2022_129,Ithaca,Unit_2,97,TRES,2022,1,129,2,134,2,6,,,,No,,,148,1,5,,,,,,,,,,,,,,,,,172,Fledged,12,6,,,281128459,,,COLD CARRYOVER EXCLUDE  All fledged 6/21
,Unit_2_99_2022_132,Ithaca,Unit_2,99,TRES,2022,1,132,2,136,2,5,,,,No,,,150,1,5,,,,,,,,,,,,,,,,,174,Fledged,12,2,NSF_Carryover,Control,288138004,288134715,,"Fledged 6/23 but 3 dead in nest are 288134769, 771, and 772"
,Unit_2_102_2022_128,Ithaca,Unit_2,102,TRES,2022,1,128,2,133,2,6,,,,No,,,147,1,6,,,,,,,,,,,,,,,,,172,Fledged,12,3,NSF_Carryover,Cold,281128550,281174565,,"Fledged 6/21, 2 dead in nest are 288134721 and 718"
,Unit_2_103_2022_132,Ithaca,Unit_2,103,TRES,2022,1,132,2,136,2,5,,,,No,,,150,1,5,,,,,,,,,,,,,,,,,174,Fledged,12,3,NSF_Carryover,Cort,281174764,281174089,,All fledged 6/23 not prioritiized for metabolic chamber because too many birds this day
,Unit_2_105_2022_129,Ithaca,Unit_2,105,TRES,2022,1,129,2,133,2,5,,,,No,,,147,1,3,,,,,,,,,,,,,,,,,172,Fledged,12,3,NSF_Carryover,Cort,281128598,,,All fledged 6/21
,Unit_2_106_2022_134,Ithaca,Unit_2,106,TRES,2022,1,134,2,138,2,5,,,,No,,,152,1,5,,,,,,,,,,,,,,,,,177,Fledged,12,5,NSF_Carryover,Control,288138009,281174793,,All lfedged 6/26
,Unit_2_107_2022_131,Ithaca,Unit_2,107,TRES,2022,1,131,2,136,2,6,,,,No,,,150,1,4,,,,,,,,,,,,,,,,,174,Fledged,12,1,NSF_Carryover,Cold,288138003,281128491,,"no hobo; two students installed rfid and left the nest liner with eggs out overnight (day 3 of incubation) nest was put back in midday the next day but likely will be abandoned Fledged 6/23, 1 dead in nest is 288134889"
,Unit_2_108_2022_130,Ithaca,Unit_2,108,TRES,2022,1,130,2,135,2,6,,,,No,,,148,1,6,,,,,,,,,,,,,,,,,172,Fledged,12,4,NSF_Carryover,Control,281174518,281174775,,"no hobo Fledged 6/21, 2 dead in nest are 288138057 and 061"
,Unit_2_109_2022_132,Ithaca,Unit_2,109,TRES,2022,1,132,2,136,2,5,,,,No,,,150,1,4,,,,,,,,,,,,,,,,,174,Fledged,12,4,NSF_Carryover,Control,278172163,263114244,,no hobo All fledged 6/23
,Unit_2_111_2022_125,Ithaca,Unit_2,111,TRES,2022,1,125,2,130,2,6,,,,No,,,144,1,4,,,,,,,,,,,,,,,,,168,Fledged,12,4,NSF_Carryover,Control,278172145,,,got pendant All fledged on 6/17
,Unit_2_113_2022_140,Ithaca,Unit_2,113,TRES,2022,1,140,2,142,2,3,,,,No,,,157,1,3,,,,,,,,,,,,,,,,,181,Fledged,12,3,NSF_Carryover,Cort,288138013,,,All fledged 6/30
,Unit_2_114_2022_128,Ithaca,Unit_2,114,TRES,2022,1,128,2,133,2,6,,,,No,,,147,1,4,,,,,,,,,,,,,,,,,172,Fledged,12,4,NSF_Carryover,Control,281128454,288135343,,All fledged 6/21
